3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.26.40.451-01.26.50.768	01.26.40.451	01.26.50.768	01.26.40.451	01.26.50.768	SOMEONE rests her head on SOMEONE's shoulder and frowns uneasily.
3035_INSIDE_MAN_00.18.00.115-00.18.05.361	00.18.00.115	00.18.05.361	00.18.00.115	00.18.05.361	then returns to the office and shuts the door.
3064_SPARKLE_2012_00.54.19.162-00.54.22.053	00.54.19.162	00.54.22.053	00.54.19.162	00.54.22.053	Now inside SOMEONE's mansion, SOMEONE rubs her nose while smoking a cigarette.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.41.07.430-01.41.18.902	01.41.07.430	01.41.18.902	01.41.07.430	01.41.18.902	The animals face each other growling, then both leap to the attack.
3069_THE_BOUNTY_HUNTER_00.20.13.754-00.20.18.483	00.20.13.754	00.20.18.483	00.20.13.754	00.20.18.483	She finds a bar coaster in a pair of jeans.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.22.54.887-01.22.56.936	01.22.54.887	01.22.56.936	01.22.54.887	01.22.56.936	SOMEONE grabs SOMEONE's arm.
3011_BLIND_DATING_00.43.20.954-00.43.24.496	00.43.20.954	00.43.24.496	00.43.20.954	00.43.24.496	Daytime.
1017_Bad_Santa_01.14.44.852-01.14.51.999	01.14.44.852	01.14.51.999	01.14.44.852	01.14.51.999	The next morning, SOMEONE is back in his SOMEONE gear and rooting around in the fridge in the kitchen when the kid runs in.
3039_JACK_AND_JILL_00.22.04.928-00.22.11.084	00.22.04.928	00.22.11.084	00.22.04.928	00.22.11.084	She submerges then shoots 20 feet out of the water and crashes down on the patio table.
1017_Bad_Santa_00.48.08.134-00.48.08.801	00.48.08.134	00.48.08.801	00.48.07.468	00.48.09.468	He proffers his hand.
3071_THE_DESCENDANTS_00.54.36.000-00.54.39.247	00.54.36.000	00.54.39.247	00.54.36.000	00.54.39.247	They notice the recorder in his hand.
1054_Harry_Potter_and_the_prisoner_of_azkaban_02.09.17.365-02.09.18.653	02.09.17.365	02.09.18.653	02.09.17.009	02.09.19.009	A hippogriff feather.
3064_SPARKLE_2012_00.54.08.736-00.54.13.749	00.54.08.736	00.54.13.749	00.54.08.736	00.54.13.749	He rubs his hand up her body.
1017_Bad_Santa_00.55.58.894-00.56.01.561	00.55.58.894	00.56.01.561	00.55.58.894	00.56.01.561	SOMEONE, the kid's dad, is in prison.
3039_JACK_AND_JILL_00.09.25.824-00.09.31.803	00.09.25.824	00.09.31.803	00.09.25.824	00.09.31.803	SOMEONE climbs out of bed, leaving behind a full body sweat stain on the sheet.
3026_FRIENDS_WITH_BENEFITS_00.04.13.000-00.04.20.050	00.04.13.000	00.04.20.050	00.04.13.000	00.04.20.050	His date gives a thumbs up, mouths SOMEONE Mayer, and rushes inside.
1017_Bad_Santa_00.53.52.592-00.53.58.245	00.53.52.592	00.53.58.245	00.53.52.592	00.53.58.245	They open the back of the van, and SOMEONE irritably hands SOMEONE an empty SOMEONE sack.
3069_THE_BOUNTY_HUNTER_00.54.19.425-00.54.21.708	00.54.19.425	00.54.21.708	00.54.19.425	00.54.21.708	She climbs into the seat and slams the door shut.
1034_Super_8_01.31.09.332-01.31.11.998	01.31.09.332	01.31.11.998	01.31.09.332	01.31.11.998	They cautiously edge closer and peer into it.
3071_THE_DESCENDANTS_01.13.12.915-01.13.18.640	01.13.12.915	01.13.18.640	01.13.12.915	01.13.18.640	SOMEONE leads the way up to the porch, then through the doorway.
3011_BLIND_DATING_01.09.54.750-01.10.00.402	01.09.54.750	01.10.00.402	01.09.54.750	01.10.00.402	In a waiting room, SOMEONE approaches SOMEONE's parents.
1041_This_is_40_00.48.17.014-00.48.22.665	00.48.17.014	00.48.22.665	00.48.17.014	00.48.22.665	They linger in the car as people emerge from the house.
3011_BLIND_DATING_00.54.29.418-00.54.30.649	00.54.29.418	00.54.30.649	00.54.29.034	00.54.31.034	A female passenger listens.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.49.41.734-00.49.44.459	00.49.41.734	00.49.44.459	00.49.41.734	00.49.44.459	He tries to split.
3056_PUBLIC_ENEMIES_00.23.20.782-00.23.28.096	00.23.20.782	00.23.28.096	00.23.20.782	00.23.28.096	and leans onto her chair.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.44.55.018-00.44.58.935	00.44.55.018	00.44.58.935	00.44.55.018	00.44.58.935	SOMEONE grooves along from his chair.
1040_The_Ugly_Truth_00.34.47.924-00.34.49.335	00.34.47.924	00.34.49.335	00.34.47.630	00.34.49.630	SOMEONE puts the phone on hold.
3056_PUBLIC_ENEMIES_00.45.36.122-00.45.39.362	00.45.36.122	00.45.39.362	00.45.36.122	00.45.39.362	SOMEONE waves at SOMEONE across the corral.
3035_INSIDE_MAN_02.01.01.396-02.01.01.896	02.01.01.396	02.01.01.896	02.01.00.646	02.01.02.646	A door opens, spilling light into the room.
3039_JACK_AND_JILL_01.20.23.320-01.20.27.252	01.20.23.320	01.20.27.252	01.20.23.320	01.20.27.252	With the kids, SOMEONE gives a perplexed smile.
3039_JACK_AND_JILL_00.37.17.898-00.37.23.055	00.37.17.898	00.37.23.055	00.37.17.898	00.37.23.055	SOMEONE sits down beside SOMEONE.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.12.44.869-00.12.48.461	00.12.44.869	00.12.48.461	00.12.44.869	00.12.48.461	Inside the gloomy public house, a man sits reading a book while a spoon stirs itself around a cup.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.29.28.602-01.29.35.890	01.29.28.602	01.29.35.890	01.29.28.602	01.29.35.890	SOMEONE glances at SOMEONE, then obeys SOMEONE.
1017_Bad_Santa_00.59.00.674-00.59.02.975	00.59.00.674	00.59.02.975	00.59.00.674	00.59.02.975	SOMEONE slurps his stool softener and grimaces.
1034_Super_8_01.25.44.489-01.25.48.005	01.25.44.489	01.25.48.005	01.25.44.489	01.25.48.005	A tank opens fire on them and SOMEONE swerves to avoid the incoming round.
3064_SPARKLE_2012_01.10.52.858-01.10.59.819	01.10.52.858	01.10.59.819	01.10.52.858	01.10.59.819	He gets into a sleek silver sports car, parked under the baker's flashing marquee.
3035_INSIDE_MAN_00.50.34.032-00.50.40.873	00.50.34.032	00.50.40.873	00.50.34.032	00.50.40.873	Now, in the command truck, a stout officer listens to the radio.
3086_UGLY_TRUTH_00.25.26.223-00.25.29.161	00.25.26.223	00.25.29.161	00.25.26.223	00.25.29.161	SOMEONE's jaw drops into a gleeful grin.
3069_THE_BOUNTY_HUNTER_01.25.12.614-01.25.14.605	01.25.12.614	01.25.14.605	01.25.12.610	01.25.14.610	Now, SOMEONE sits in a chair in a small room papered in tattoo designs.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.35.37.982-00.35.43.070	00.35.37.982	00.35.43.070	00.35.37.982	00.35.43.070	SOMEONE pats it.
3056_PUBLIC_ENEMIES_01.50.02.650-01.50.21.134	01.50.02.650	01.50.21.134	01.50.02.650	01.50.21.134	SOMEONE seats at the wheel.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.21.25.000-00.21.32.663	00.21.25.000	00.21.32.663	00.21.25.000	00.21.32.663	Carrying their bags, the rapper in drag waves to a girl, then sits on a bench.
1004_Juno_01.26.46.993-01.26.49.761	01.26.46.993	01.26.49.761	01.26.46.993	01.26.49.761	SOMEONE gets to his feet and kisses SOMEONE on the forehead.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.48.51.676-00.48.58.921	00.48.51.676	00.48.58.921	00.48.51.676	00.48.58.921	The next day at the girls school disguised as SOMEONE, SOMEONE awkwardly squats beside SOMEONE who eyes him.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.44.19.217-01.44.24.822	01.44.19.217	01.44.24.822	01.44.19.217	01.44.24.822	To his surprise, the Dementors are floating harmlessly.
3071_THE_DESCENDANTS_00.03.08.000-00.03.13.050	00.03.08.000	00.03.13.050	00.03.08.000	00.03.13.050	Breaking off his stare, he answers his cell.
1004_Juno_00.48.10.437-00.48.15.988	00.48.10.437	00.48.15.988	00.48.10.437	00.48.15.988	SOMEONE studies the image lengthwise and sideways.
3064_SPARKLE_2012_00.09.14.500-00.09.20.138	00.09.14.500	00.09.20.138	00.09.14.500	00.09.20.138	The old woman sits back.
1041_This_is_40_01.12.26.146-01.12.28.052	01.12.26.146	01.12.28.052	01.12.26.099	01.12.28.099	SOMEONE gives them a cowed wave.
1034_Super_8_00.51.38.639-00.51.41.118	00.51.38.639	00.51.41.118	00.51.38.639	00.51.41.118	The Colonel's expression hardens.
3086_UGLY_TRUTH_01.12.53.991-01.12.58.084	01.12.53.991	01.12.58.084	01.12.53.991	01.12.58.084	Now SOMEONE's black pumps dangle from her fingers as she and SOMEONE walk to the elevators.
3069_THE_BOUNTY_HUNTER_00.48.43.652-00.48.44.731	00.48.43.652	00.48.44.731	00.48.43.192	00.48.45.192	She points at the handcuff.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.46.01.532-00.46.05.833	00.46.01.532	00.46.05.833	00.46.01.532	00.46.05.833	SOMEONE enters in plain clothes.
1012_Unbreakable_00.51.11.000-00.51.14.993	00.51.11.000	00.51.14.993	00.51.11.000	00.51.14.993	She leans through a doorway and smiles.
3035_INSIDE_MAN_01.53.41.736-01.53.43.948	01.53.41.736	01.53.43.948	01.53.41.736	01.53.43.948	the man exits the secured office and strides toward the vault.
1034_Super_8_00.26.34.228-00.26.37.894	00.26.34.228	00.26.37.894	00.26.34.228	00.26.37.894	Seen from a hillside, the lights of SOMEONE twinkle in the darkness.
3056_PUBLIC_ENEMIES_00.40.56.462-00.40.59.762	00.40.56.462	00.40.59.762	00.40.56.462	00.40.59.762	SOMEONE watches with a clenched jaw.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.33.38.567-00.33.44.542	00.33.38.567	00.33.44.542	00.33.38.567	00.33.44.542	A magnificent creature stands in front of them.
3071_THE_DESCENDANTS_01.48.29.773-01.48.32.944	01.48.29.773	01.48.32.944	01.48.29.773	01.48.32.944	SOMEONE sits on the couch and rests his feet on an ottoman.
3035_INSIDE_MAN_00.47.44.256-00.47.45.884	00.47.44.256	00.47.45.884	00.47.44.070	00.47.46.070	She shuts the door.
3039_JACK_AND_JILL_00.59.40.825-00.59.42.748	00.59.40.825	00.59.42.748	00.59.40.787	00.59.42.787	Two men ascend a climbing wall.
3064_SPARKLE_2012_01.46.22.448-01.46.25.232	01.46.22.448	01.46.25.232	01.46.22.448	01.46.25.232	SOMEONE rises from the piano.
3069_THE_BOUNTY_HUNTER_01.45.48.000-01.45.51.679	01.45.48.000	01.45.51.679	01.45.48.000	01.45.51.679	They share a smile.
3069_THE_BOUNTY_HUNTER_00.13.44.300-00.13.46.006	00.13.44.300	00.13.46.006	00.13.44.153	00.13.46.153	He reaches for his pocket.
1041_This_is_40_00.03.32.791-00.03.34.934	00.03.32.791	00.03.34.934	00.03.32.791	00.03.34.934	She blows out her birthday candles.
3011_BLIND_DATING_01.11.36.424-01.11.39.393	01.11.36.424	01.11.39.393	01.11.36.424	01.11.39.393	The surgical team works diligently.
3069_THE_BOUNTY_HUNTER_00.56.14.203-00.56.19.227	00.56.14.203	00.56.19.227	00.56.14.203	00.56.19.227	SOMEONE spots a luxury pick-up in her side mirror then eyes it over her shoulder.
3011_BLIND_DATING_00.26.47.629-00.26.48.596	00.26.47.629	00.26.48.596	00.26.47.113	00.26.49.113	SOMEONE claps a hand to her mouth.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.22.11.000-00.22.15.274	00.22.11.000	00.22.15.274	00.22.11.000	00.22.15.274	A woman enters covered in shaving cream and toilet paper.
3056_PUBLIC_ENEMIES_01.54.21.472-01.54.31.876	01.54.21.472	01.54.31.876	01.54.21.472	01.54.31.876	He dries his hands with a towel and leads the way through the house to the front door.
3056_PUBLIC_ENEMIES_00.41.40.217-00.41.45.481	00.41.40.217	00.41.45.481	00.41.40.217	00.41.45.481	Outside, two agents pull their car up as their superior exits the building.
3071_THE_DESCENDANTS_00.19.07.497-00.19.14.362	00.19.07.497	00.19.14.362	00.19.07.497	00.19.14.362	The supervisor wearily leads the visitors down the hall to another door.
1017_Bad_Santa_01.09.38.041-01.09.38.992	01.09.38.041	01.09.38.992	01.09.37.517	01.09.39.517	In a boxing occa.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.10.02.500-01.10.13.491	01.10.02.500	01.10.13.491	01.10.02.500	01.10.13.491	They pass fountains on the promenade.
1012_Unbreakable_00.47.40.858-00.47.50.275	00.47.40.858	00.47.50.275	00.47.40.858	00.47.50.275	Finally, SOMEONE drops the bar back onto the supports.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.37.04.000-01.37.11.316	01.37.04.000	01.37.11.316	01.37.04.000	01.37.11.316	As the thugs swap a look, SOMEONE grabs a World Atlas and knocks them unconscious with it.
3069_THE_BOUNTY_HUNTER_01.03.53.435-01.03.55.729	01.03.53.435	01.03.55.729	01.03.53.435	01.03.55.729	They find some caddies.
1040_The_Ugly_Truth_00.39.42.612-00.39.45.675	00.39.42.612	00.39.45.675	00.39.42.612	00.39.45.675	She smirks.
1012_Unbreakable_00.21.01.481-00.21.03.812	00.21.01.481	00.21.03.812	00.21.01.481	00.21.03.812	He is sitting in a strangely hazy living room, a photo on the wall behind, a corner table with a lamp on it.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.56.03.456-00.56.10.627	00.56.03.456	00.56.10.627	00.56.03.456	00.56.10.627	A Dementor looms over SOMEONE and opens its great mouth as if to suck his energy.
3026_FRIENDS_WITH_BENEFITS_00.38.35.000-00.38.38.666	00.38.35.000	00.38.38.666	00.38.35.000	00.38.38.666	He dashes bare ass back into the bathroom.
3056_PUBLIC_ENEMIES_02.10.37.055-02.10.39.710	02.10.37.055	02.10.39.710	02.10.37.055	02.10.39.710	Meeting SOMEONE's gaze, she gives a nod.
1017_Bad_Santa_00.50.58.597-00.51.07.485	00.50.58.597	00.51.07.485	00.50.58.597	00.51.07.485	She laughs to herself, and he nods off.
3011_BLIND_DATING_01.20.09.295-01.20.10.385	01.20.09.295	01.20.10.385	01.20.08.840	01.20.10.840	On screen.
3071_THE_DESCENDANTS_01.47.13.681-01.47.18.143	01.47.13.681	01.47.18.143	01.47.13.681	01.47.18.143	and pours the rest of SOMEONE's ashes into the sea.
3086_UGLY_TRUTH_01.14.57.000-01.14.59.085	01.14.57.000	01.14.59.085	01.14.57.000	01.14.59.085	SOMEONE stands hastily.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.00.53.175-00.00.56.337	00.00.53.175	00.00.56.337	00.00.53.175	00.00.56.337	He switches off the light and goes out.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.22.56.999-01.23.07.015	01.22.56.999	01.23.07.015	01.22.56.999	01.23.07.015	They leave the school, walk through the cloister and into the grounds.
3069_THE_BOUNTY_HUNTER_00.51.36.262-00.51.38.286	00.51.36.262	00.51.38.286	00.51.36.262	00.51.38.286	She rides down a ramp.
1034_Super_8_00.37.52.129-00.37.55.045	00.37.52.129	00.37.55.045	00.37.52.129	00.37.55.045	SOMEONE walks around the wrecked patrol car.
3056_PUBLIC_ENEMIES_01.35.14.864-01.35.21.927	01.35.14.864	01.35.21.927	01.35.14.864	01.35.21.927	He gazes downward.
1034_Super_8_00.20.51.588-00.20.52.255	00.20.51.588	00.20.52.255	00.20.50.922	00.20.52.922	SOMEONE sees the locket he is holding.
3064_SPARKLE_2012_01.27.44.809-01.27.49.210	01.27.44.809	01.27.49.210	01.27.44.809	01.27.49.210	Tears come to SOMEONE's eyes.
1017_Bad_Santa_00.14.17.458-00.14.20.925	00.14.17.458	00.14.20.925	00.14.17.458	00.14.20.925	He stands up and looks at it.
3069_THE_BOUNTY_HUNTER_01.04.17.710-01.04.20.631	01.04.17.710	01.04.20.631	01.04.17.710	01.04.20.631	He leaps over one then ducks another.
1004_Juno_00.38.18.523-00.38.20.099	00.38.18.523	00.38.20.099	00.38.18.311	00.38.20.311	SOMEONE speeds up leaving SOMEONE alone on the running track.
1012_Unbreakable_00.38.20.331-00.38.22.997	00.38.20.331	00.38.22.997	00.38.20.331	00.38.22.997	The man with thinning hair and a black beard looks around.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.33.04.981-00.33.10.094	00.33.04.981	00.33.10.094	00.33.04.981	00.33.10.094	He stares at him arrogantly then, looking terrified, points over SOMEONE's shoulder.
1012_Unbreakable_01.04.37.590-01.04.41.766	01.04.37.590	01.04.41.766	01.04.37.590	01.04.41.766	In a shop, SOMEONE is motionless, glowering and sullen in his wheelchair.
1017_Bad_Santa_00.17.48.718-00.17.50.045	00.17.48.718	00.17.50.045	00.17.48.382	00.17.50.382	SOMEONE sees people.
1041_This_is_40_00.36.36.178-00.36.38.925	00.36.36.178	00.36.38.925	00.36.36.178	00.36.38.925	With his lips apart, his dad drops his gaze then looks up.
3056_PUBLIC_ENEMIES_01.21.31.749-01.21.38.596	01.21.31.749	01.21.38.596	01.21.31.749	01.21.38.596	SOMEONE' beady eyes peer downward, deep in thought.
3071_THE_DESCENDANTS_00.35.10.467-00.35.12.884	00.35.10.467	00.35.12.884	00.35.10.467	00.35.12.884	SOMEONE arrives at the cul-de-sac leading to his driveway.
3056_PUBLIC_ENEMIES_00.02.53.726-00.02.57.277	00.02.53.726	00.02.57.277	00.02.53.726	00.02.57.277	They each pull out a gun and using the spools to conceal them, pass them to the young inmate and man sitting next to him.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.26.25.894-01.26.28.729	01.26.25.894	01.26.28.729	01.26.25.894	01.26.28.729	SOMEONE spins round and peers into the forest.
3071_THE_DESCENDANTS_01.42.44.000-01.42.48.200	01.42.44.000	01.42.48.200	01.42.44.000	01.42.48.200	SOMEONE gently takes her arm, guides her to the door, then stops and meets her gaze.
3064_SPARKLE_2012_00.30.29.826-00.30.32.208	00.30.29.826	00.30.32.208	00.30.29.826	00.30.32.208	SOMEONE sits up.
3026_FRIENDS_WITH_BENEFITS_00.22.56.843-00.22.59.271	00.22.56.843	00.22.59.271	00.22.56.843	00.22.59.271	Later SOMEONE opens her door to SOMEONE.
3026_FRIENDS_WITH_BENEFITS_01.14.35.362-01.14.40.041	01.14.35.362	01.14.40.041	01.14.35.362	01.14.40.041	SOMEONE climbs the fence.
3056_PUBLIC_ENEMIES_01.38.26.171-01.38.37.909	01.38.26.171	01.38.37.909	01.38.26.171	01.38.37.909	SOMEONE listens to the radio.
1004_Juno_00.54.55.673-00.55.04.376	00.54.55.673	00.55.04.376	00.54.55.673	00.55.04.376	SOMEONE, standing next to her, arms folded, looks glum.
3039_JACK_AND_JILL_00.35.01.119-00.35.05.221	00.35.01.119	00.35.05.221	00.35.01.119	00.35.05.221	She frowns to herself.
3039_JACK_AND_JILL_00.58.46.454-00.58.53.459	00.58.46.454	00.58.53.459	00.58.46.454	00.58.53.459	He swings another door, fanning the air.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.47.52.482-00.47.56.834	00.47.52.482	00.47.56.834	00.47.52.482	00.47.56.834	SOMEONE frowns.
1017_Bad_Santa_01.12.12.097-01.12.15.359	01.12.12.097	01.12.15.359	01.12.12.097	01.12.15.359	SOMEONE looks on anxiously as SOMEONE bends over SOMEONE.
3071_THE_DESCENDANTS_00.20.56.378-00.20.57.546	00.20.56.378	00.20.57.546	00.20.55.962	00.20.57.962	The teen stirs sleepily.
3011_BLIND_DATING_00.25.26.528-00.25.31.739	00.25.26.528	00.25.31.739	00.25.26.528	00.25.31.739	grabs the scruff of his jacket and drags him back.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.20.43.000-01.20.50.185	01.20.43.000	01.20.50.185	01.20.43.000	01.20.50.185	SOMEONE watches the husky girlish student back to the dorm, then lowers his binoculars.
3069_THE_BOUNTY_HUNTER_01.13.09.249-01.13.10.498	01.13.09.249	01.13.10.498	01.13.08.874	01.13.10.874	She raises her champagne glass.
1041_This_is_40_00.02.10.432-00.02.17.358	00.02.10.432	00.02.17.358	00.02.10.432	00.02.17.358	In a t-shirt and boxers, the man lumbers over to the bed and lightly touches her arm.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.15.57.835-00.16.00.521	00.15.57.835	00.16.00.521	00.15.57.835	00.16.00.521	SOMEONE appears and shoots SOMEONE in the leg.
3071_THE_DESCENDANTS_01.33.35.000-01.33.39.642	01.33.35.000	01.33.39.642	01.33.35.000	01.33.39.642	Leaving the photos, SOMEONE steps out onto the lawn.
3071_THE_DESCENDANTS_00.53.39.947-00.53.42.424	00.53.39.947	00.53.42.424	00.53.39.947	00.53.42.424	That evening, he crosses the driveway.
1017_Bad_Santa_00.44.30.824-00.44.36.910	00.44.30.824	00.44.36.910	00.44.30.824	00.44.36.910	SOMEONE's mother looks at SOMEONE expectantly as she holds the hand of the sulky boy by her side.
1034_Super_8_00.09.14.387-00.09.18.639	00.09.14.387	00.09.18.639	00.09.14.387	00.09.18.639	It's 12:02 PM as SOMEONE sits in his bedroom painting a model monster.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.04.59.641-01.05.05.771	01.04.59.641	01.05.05.771	01.04.59.641	01.05.05.771	Later in his living room, the big-bellied guard wears headphones and a track suit as he scratches on a turntable setup.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.50.01.500-01.50.05.655	01.50.01.500	01.50.05.655	01.50.01.500	01.50.05.655	Standing behind it, they look down the hill.
3086_UGLY_TRUTH_00.41.46.866-00.41.50.710	00.41.46.866	00.41.50.710	00.41.46.866	00.41.50.710	Now at the baseball game, a pitcher winds up and throws the ball.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.51.33.000-00.51.39.760	00.51.33.000	00.51.39.760	00.51.33.000	00.51.39.760	A beautiful young woman arrives.
3071_THE_DESCENDANTS_00.38.19.000-00.38.29.761	00.38.19.000	00.38.29.761	00.38.19.000	00.38.29.761	Later, inside, SOMEONE gently leads a silver-haired woman by the hand.
3039_JACK_AND_JILL_00.47.26.000-00.47.29.012	00.47.26.000	00.47.29.012	00.47.26.000	00.47.29.012	He tosses SOMEONE the ball.
1004_Juno_00.42.20.438-00.42.22.955	00.42.20.438	00.42.22.955	00.42.20.438	00.42.22.955	As she runs up to the Lorings' front door, she smoothes down the hem of the skirt she wears over her jeans.
3069_THE_BOUNTY_HUNTER_00.16.44.325-00.16.48.021	00.16.44.325	00.16.48.021	00.16.44.325	00.16.48.021	SOMEONE draws his gun and creeps into the hall.
1012_Unbreakable_01.41.11.577-01.41.17.070	01.41.11.577	01.41.17.070	01.41.11.577	01.41.17.070	Head slightly to one side, he looks SOMEONE full in the face.
3071_THE_DESCENDANTS_00.41.41.350-00.41.42.978	00.41.41.350	00.41.42.978	00.41.41.164	00.41.43.164	She climbs up.
3056_PUBLIC_ENEMIES_00.13.55.522-00.14.00.525	00.13.55.522	00.14.00.525	00.13.55.522	00.14.00.525	Outside, Homer discretely holds a rifle at his side.
1040_The_Ugly_Truth_01.27.49.886-01.27.51.479	01.27.49.886	01.27.51.479	01.27.49.683	01.27.51.683	The balloon fires up.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.49.10.422-00.49.13.189	00.49.10.422	00.49.13.189	00.49.10.422	00.49.13.189	SOMEONE plays the piano.
3011_BLIND_DATING_00.41.30.276-00.41.32.211	00.41.30.276	00.41.32.211	00.41.30.244	00.41.32.244	He takes a deep breath.
1034_Super_8_01.24.51.096-01.24.53.661	01.24.51.096	01.24.53.661	01.24.51.096	01.24.53.661	SOMEONE retrieves his locket from SOMEONE's body.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.38.10.661-01.38.13.160	01.38.10.661	01.38.13.160	01.38.10.661	01.38.13.160	He turns his weapon on SOMEONE.
1034_Super_8_01.33.47.172-01.33.53.715	01.33.47.172	01.33.53.715	01.33.47.172	01.33.53.715	He lights a firecracker and leaves it beside a pile of other fireworks, then legs it off back down the tunnel.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.15.45.500-00.15.48.366	00.15.45.500	00.15.48.366	00.15.45.500	00.15.48.366	SOMEONE spots him.
3056_PUBLIC_ENEMIES_02.06.53.580-02.07.00.524	02.06.53.580	02.07.00.524	02.06.53.580	02.07.00.524	The agent narrows his eye, glances at the fallen man, and withdraws, revealing SOMEONE's lifeless stare.
3069_THE_BOUNTY_HUNTER_00.14.29.804-00.14.31.949	00.14.29.804	00.14.31.949	00.14.29.804	00.14.31.949	He hugs SOMEONE.
3069_THE_BOUNTY_HUNTER_01.37.20.037-01.37.21.932	01.37.20.037	01.37.21.932	01.37.19.985	01.37.21.985	SOMEONE opens a nearby gate.
3071_THE_DESCENDANTS_01.17.14.559-01.17.19.129	01.17.14.559	01.17.19.129	01.17.14.559	01.17.19.129	SOMEONE lifts his brow and blinks back his tears.
3056_PUBLIC_ENEMIES_00.27.20.955-00.27.27.726	00.27.20.955	00.27.27.726	00.27.20.955	00.27.27.726	SOMEONE and SOMEONE lock gazes.
3056_PUBLIC_ENEMIES_01.01.23.139-01.01.24.665	01.01.23.139	01.01.24.665	01.01.22.902	01.01.24.902	another barred door.
3039_JACK_AND_JILL_01.22.19.095-01.22.21.998	01.22.19.095	01.22.21.998	01.22.19.095	01.22.21.998	Without turning, SOMEONE punches her out.
3086_UGLY_TRUTH_00.25.40.771-00.25.41.864	00.25.40.771	00.25.41.864	00.25.40.318	00.25.42.318	He arches a brow and points to the door.
3035_INSIDE_MAN_00.05.24.421-00.05.32.926	00.05.24.421	00.05.32.926	00.05.24.421	00.05.32.926	Now, inside an Asian guy glances at the cell phone user's chest.
1040_The_Ugly_Truth_00.41.00.938-00.41.03.440	00.41.00.938	00.41.03.440	00.41.00.938	00.41.03.440	SOMEONE crouches behind the couch.
3056_PUBLIC_ENEMIES_01.08.40.570-01.08.43.867	01.08.40.570	01.08.43.867	01.08.40.570	01.08.43.867	As SOMEONE heads around the corner down an icy walkway.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.36.26.641-00.36.31.968	00.36.26.641	00.36.31.968	00.36.26.641	00.36.31.968	Now, he enters his room, throws down his purse, and rushes into a bathroom.
3056_PUBLIC_ENEMIES_01.18.05.135-01.18.08.947	01.18.05.135	01.18.08.947	01.18.05.135	01.18.08.947	Warmly through the windows.
3069_THE_BOUNTY_HUNTER_01.01.43.120-01.01.44.337	01.01.43.120	01.01.44.337	01.01.42.729	01.01.44.729	Her red painted lips primly stifle an excited smile.
3011_BLIND_DATING_00.53.53.931-00.53.55.143	00.53.53.931	00.53.55.143	00.53.53.537	00.53.55.537	He hands him a condom.
1012_Unbreakable_01.28.41.139-01.28.45.806	01.28.41.139	01.28.45.806	01.28.41.139	01.28.45.806	Through the bubbles, a pole appears, poking down from a blurred figure at the pool side.
3064_SPARKLE_2012_00.09.16.271-00.09.22.912	00.09.16.271	00.09.22.912	00.09.16.271	00.09.22.912	SOMEONE rolls his neck and sits up straight.
3039_JACK_AND_JILL_01.12.48.538-01.12.52.157	01.12.48.538	01.12.52.157	01.12.48.538	01.12.52.157	The balding valet steps out from the restroom and spots her.
3086_UGLY_TRUTH_00.58.36.073-00.58.40.077	00.58.36.073	00.58.40.077	00.58.36.073	00.58.40.077	She irritably shakes her head.
1034_Super_8_01.46.06.275-01.46.09.158	01.46.06.275	01.46.09.158	01.46.06.275	01.46.09.158	SOMEONE makes a phone call.
3071_THE_DESCENDANTS_00.13.29.181-00.13.31.075	00.13.29.181	00.13.31.075	00.13.29.128	00.13.31.128	A distant doorway shows a nurse making a bed.
